meterNumber,meterType,meterModel,meterSerialNumber,meterOwner,capacity,volt,category,phase,meterDigit,region,vendorName,cartonID,meterSequence,defaultUnit,manufacturerName,accuracy,prepaidMeterType,destinationStore,storeAddress,storeManagerName,storeManagerContact,meterSeries
727855536,,VIOIFOWE29921,4.40E+15,Elvic,20585,415V,Non-MD,1-Phase,20543,,Elvic,GIFWOEFO3893519,12,30,TOES,20538,Smart meter,GGC,Maskat town,Rom,20617,18553 - 5
727855537,,VIOIFOWE29922,4.40E+15,Elvic,20586,415V,Non-MD,1-Phase,20544,,Elvic,GIFWOEFO3893519,12,30,TOES,20539,Smart meter,GGC,Maskat town,Rom,20618,18554 - 5
727855538,,VIOIFOWE29923,4.40E+15,Elvic,20587,415V,Non-MD,1-Phase,20545,,Elvic,GIFWOEFO3893519,12,30,TOES,20540,Smart meter,GGC,Maskat town,Rom,20619,18555 - 5
727855539,,VIOIFOWE29924,4.40E+15,Elvic,20588,415V,Non-MD,1-Phase,20546,,Elvic,GIFWOEFO3893519,12,30,TOES,20541,Smart meter,GGC,Maskat town,Rom,20620,18556 - 5
727855540,,VIOIFOWE29925,4.40E+15,Elvic,20589,415V,Non-MD,1-Phase,20547,,Elvic,GIFWOEFO3893519,12,30,TOES,20542,Smart meter,GGC,Maskat town,Rom,20621,18557 - 5
727855541,,VIOIFOWE29926,4.40E+15,Elvic,20590,415V,Non-MD,1-Phase,20548,,Elvic,GIFWOEFO3893519,12,30,TOES,20543,Smart meter,GGC,Maskat town,Rom,20622,18558 - 5
727855542,,VIOIFOWE29927,4.40E+15,Elvic,20591,415V,Non-MD,1-Phase,20549,,Elvic,GIFWOEFO3893519,12,30,TOES,20544,Smart meter,GGC,Maskat town,Rom,20623,18559 - 5
727855543,,VIOIFOWE29928,4.40E+15,Elvic,20592,415V,Non-MD,1-Phase,20550,,Elvic,GIFWOEFO3893519,12,30,TOES,20545,Smart meter,GGC,Maskat town,Rom,20624,18560 - 5
727855544,,VIOIFOWE29929,4.40E+15,Elvic,20593,415V,Non-MD,1-Phase,20551,,Elvic,GIFWOEFO3893519,12,30,TOES,20546,Smart meter,GGC,Maskat town,Rom,20625,18561 - 5
727855545,,VIOIFOWE29930,4.40E+15,Elvic,20594,415V,Non-MD,1-Phase,20552,,Elvic,GIFWOEFO3893519,12,30,TOES,20547,Smart meter,GGC,Maskat town,Rom,20626,18562 - 5
727855546,,VIOIFOWE29931,4.40E+15,Elvic,20595,415V,Non-MD,1-Phase,20553,,Elvic,GIFWOEFO3893519,12,30,TOES,20548,Smart meter,GGC,Maskat town,Rom,20627,18563 - 5
727855547,,VIOIFOWE29932,4.40E+15,Elvic,20596,415V,Non-MD,1-Phase,20554,,Elvic,GIFWOEFO3893519,12,30,TOES,20549,Smart meter,GGC,Maskat town,Rom,20628,18564 - 5
727855548,,VIOIFOWE29933,4.40E+15,Elvic,20597,415V,Non-MD,1-Phase,20555,,Elvic,GIFWOEFO3893519,12,30,TOES,20550,Smart meter,GGC,Maskat town,Rom,20629,18565 - 5
727855549,,VIOIFOWE29934,4.40E+15,Elvic,20598,415V,Non-MD,1-Phase,20556,,Elvic,GIFWOEFO3893519,12,30,TOES,20551,Smart meter,GGC,Maskat town,Rom,20630,18566 - 5
727855550,,VIOIFOWE29935,4.40E+15,Elvic,20599,415V,Non-MD,1-Phase,20557,,Elvic,GIFWOEFO3893519,12,30,TOES,20552,Smart meter,GGC,Maskat town,Rom,20631,18567 - 5
727855551,,VIOIFOWE29936,4.40E+15,Elvic,20600,415V,Non-MD,1-Phase,20558,,Elvic,GIFWOEFO3893519,12,30,TOES,20553,Smart meter,GGC,Maskat town,Rom,20632,18568 - 5
727855552,,VIOIFOWE29937,4.40E+15,Elvic,20601,415V,Non-MD,1-Phase,20559,,Elvic,GIFWOEFO3893519,12,30,TOES,20554,Smart meter,GGC,Maskat town,Rom,20633,18569 - 5
727855553,,VIOIFOWE29938,4.40E+15,Elvic,20602,415V,Non-MD,1-Phase,20560,,Elvic,GIFWOEFO3893519,12,30,TOES,20555,Smart meter,GGC,Maskat town,Rom,20634,18570 - 5
727855554,,VIOIFOWE29939,4.40E+15,Elvic,20603,415V,Non-MD,1-Phase,20561,,Elvic,GIFWOEFO3893519,12,30,TOES,20556,Smart meter,GGC,Maskat town,Rom,20635,18571 - 5
727855555,,VIOIFOWE29940,4.40E+15,Elvic,20604,415V,Non-MD,1-Phase,20562,,Elvic,GIFWOEFO3893519,12,30,TOES,20557,Smart meter,GGC,Maskat town,Rom,20636,18572 - 5
727855556,,VIOIFOWE29941,4.40E+15,Elvic,20605,415V,Non-MD,1-Phase,20563,,Elvic,GIFWOEFO3893519,12,30,TOES,20558,Smart meter,GGC,Maskat town,Rom,20637,18573 - 5
727855557,,VIOIFOWE29942,4.40E+15,Elvic,20606,415V,Non-MD,1-Phase,20564,,Elvic,GIFWOEFO3893519,12,30,TOES,20559,Smart meter,GGC,Maskat town,Rom,20638,18574 - 5
727855558,,VIOIFOWE29943,4.40E+15,Elvic,20607,415V,Non-MD,1-Phase,20565,,Elvic,GIFWOEFO3893519,12,30,TOES,20560,Smart meter,GGC,Maskat town,Rom,20639,18575 - 5
727855559,,VIOIFOWE29944,4.40E+15,Elvic,20608,415V,Non-MD,1-Phase,20566,,Elvic,GIFWOEFO3893519,12,30,TOES,20561,Smart meter,GGC,Maskat town,Rom,20640,18576 - 5
727855560,,VIOIFOWE29945,4.40E+15,Elvic,20609,415V,Non-MD,1-Phase,20567,,Elvic,GIFWOEFO3893519,12,30,TOES,20562,Smart meter,GGC,Maskat town,Rom,20641,18577 - 5
727855561,,VIOIFOWE29946,4.40E+15,Elvic,20610,415V,Non-MD,1-Phase,20568,,Elvic,GIFWOEFO3893519,12,30,TOES,20563,Smart meter,GGC,Maskat town,Rom,20642,18578 - 5
727855562,,VIOIFOWE29947,4.40E+15,Elvic,20611,415V,Non-MD,1-Phase,20569,,Elvic,GIFWOEFO3893519,12,30,TOES,20564,Smart meter,GGC,Maskat town,Rom,20643,18579 - 5
727855563,,VIOIFOWE29948,4.40E+15,Elvic,20612,415V,Non-MD,1-Phase,20570,,Elvic,GIFWOEFO3893519,12,30,TOES,20565,Smart meter,GGC,Maskat town,Rom,20644,18580 - 5
727855564,,VIOIFOWE29949,4.40E+15,Elvic,20613,415V,Non-MD,1-Phase,20571,,Elvic,GIFWOEFO3893519,12,30,TOES,20566,Smart meter,GGC,Maskat town,Rom,20645,18581 - 5
727855565,,VIOIFOWE29950,4.40E+15,Elvic,20614,415V,Non-MD,1-Phase,20572,,Elvic,GIFWOEFO3893519,12,30,TOES,20567,Smart meter,GGC,Maskat town,Rom,20646,18582 - 5
727855566,,VIOIFOWE29951,4.40E+15,Elvic,20615,415V,Non-MD,1-Phase,20573,,Elvic,GIFWOEFO3893519,12,30,TOES,20568,Smart meter,GGC,Maskat town,Rom,20647,18583 - 5
727855567,,VIOIFOWE29952,4.40E+15,Elvic,20616,415V,Non-MD,1-Phase,20574,,Elvic,GIFWOEFO3893519,12,30,TOES,20569,Smart meter,GGC,Maskat town,Rom,20648,18584 - 5
727855568,,VIOIFOWE29953,4.40E+15,Elvic,20617,415V,Non-MD,1-Phase,20575,,Elvic,GIFWOEFO3893519,12,30,TOES,20570,Smart meter,GGC,Maskat town,Rom,20649,18585 - 5
727855569,,VIOIFOWE29954,4.40E+15,Elvic,20618,415V,Non-MD,1-Phase,20576,,Elvic,GIFWOEFO3893519,12,30,TOES,20571,Smart meter,GGC,Maskat town,Rom,20650,18586 - 5
727855570,,VIOIFOWE29955,4.40E+15,Elvic,20619,415V,Non-MD,1-Phase,20577,,Elvic,GIFWOEFO3893519,12,30,TOES,20572,Smart meter,GGC,Maskat town,Rom,20651,18587 - 5
727855571,,VIOIFOWE29956,4.40E+15,Elvic,20620,415V,Non-MD,1-Phase,20578,,Elvic,GIFWOEFO3893519,12,30,TOES,20573,Smart meter,GGC,Maskat town,Rom,20652,18588 - 5
727855572,,VIOIFOWE29957,4.40E+15,Elvic,20621,415V,Non-MD,1-Phase,20579,,Elvic,GIFWOEFO3893519,12,30,TOES,20574,Smart meter,GGC,Maskat town,Rom,20653,18589 - 5
727855573,,VIOIFOWE29958,4.40E+15,Elvic,20622,415V,Non-MD,1-Phase,20580,,Elvic,GIFWOEFO3893519,12,30,TOES,20575,Smart meter,GGC,Maskat town,Rom,20654,18590 - 5
727855574,,VIOIFOWE29959,4.40E+15,Elvic,20623,415V,Non-MD,1-Phase,20581,,Elvic,GIFWOEFO3893519,12,30,TOES,20576,Smart meter,GGC,Maskat town,Rom,20655,18591 - 5
727855575,,VIOIFOWE29960,4.40E+15,Elvic,20624,415V,Non-MD,1-Phase,20582,,Elvic,GIFWOEFO3893519,12,30,TOES,20577,Smart meter,GGC,Maskat town,Rom,20656,18592 - 5
727855576,,VIOIFOWE29961,4.40E+15,Elvic,20625,415V,Non-MD,1-Phase,20583,,Elvic,GIFWOEFO3893519,12,30,TOES,20578,Smart meter,GGC,Maskat town,Rom,20657,18593 - 5
727855577,,VIOIFOWE29962,4.40E+15,Elvic,20626,415V,Non-MD,1-Phase,20584,,Elvic,GIFWOEFO3893519,12,30,TOES,20579,Smart meter,GGC,Maskat town,Rom,20658,18594 - 5
727855578,,VIOIFOWE29963,4.40E+15,Elvic,20627,415V,Non-MD,1-Phase,20585,,Elvic,GIFWOEFO3893519,12,30,TOES,20580,Smart meter,GGC,Maskat town,Rom,20659,18595 - 5
727855579,,VIOIFOWE29964,4.40E+15,Elvic,20628,415V,Non-MD,1-Phase,20586,,Elvic,GIFWOEFO3893519,12,30,TOES,20581,Smart meter,GGC,Maskat town,Rom,20660,18596 - 5
727855580,,VIOIFOWE29965,4.40E+15,Elvic,20629,415V,Non-MD,1-Phase,20587,,Elvic,GIFWOEFO3893519,12,30,TOES,20582,Smart meter,GGC,Maskat town,Rom,20661,18597 - 5
727855581,,VIOIFOWE29966,4.40E+15,Elvic,20630,415V,Non-MD,1-Phase,20588,,Elvic,GIFWOEFO3893519,12,30,TOES,20583,Smart meter,GGC,Maskat town,Rom,20662,18598 - 5
727855582,,VIOIFOWE29967,4.40E+15,Elvic,20631,415V,Non-MD,1-Phase,20589,,Elvic,GIFWOEFO3893519,12,30,TOES,20584,Smart meter,GGC,Maskat town,Rom,20663,18599 - 5
727855583,,VIOIFOWE29968,4.40E+15,Elvic,20632,415V,Non-MD,1-Phase,20590,,Elvic,GIFWOEFO3893519,12,30,TOES,20585,Smart meter,GGC,Maskat town,Rom,20664,18600 - 5
727855584,,VIOIFOWE29969,4.40E+15,Elvic,20633,415V,Non-MD,1-Phase,20591,,Elvic,GIFWOEFO3893519,12,30,TOES,20586,Smart meter,GGC,Maskat town,Rom,20665,18601 - 5
727855585,,VIOIFOWE29970,4.40E+15,Elvic,20634,415V,Non-MD,1-Phase,20592,,Elvic,GIFWOEFO3893519,12,30,TOES,20587,Smart meter,GGC,Maskat town,Rom,20666,18602 - 5
727855586,,VIOIFOWE29971,4.40E+15,Elvic,20635,415V,Non-MD,1-Phase,20593,,Elvic,GIFWOEFO3893519,12,30,TOES,20588,Smart meter,GGC,Maskat town,Rom,20667,18603 - 5
727855587,,VIOIFOWE29972,4.40E+15,Elvic,20636,415V,Non-MD,1-Phase,20594,,Elvic,GIFWOEFO3893519,12,30,TOES,20589,Smart meter,GGC,Maskat town,Rom,20668,18604 - 5
727855588,,VIOIFOWE29973,4.40E+15,Elvic,20637,415V,Non-MD,1-Phase,20595,,Elvic,GIFWOEFO3893519,12,30,TOES,20590,Smart meter,GGC,Maskat town,Rom,20669,18605 - 5
727855589,,VIOIFOWE29974,4.40E+15,Elvic,20638,415V,Non-MD,1-Phase,20596,,Elvic,GIFWOEFO3893519,12,30,TOES,20591,Smart meter,GGC,Maskat town,Rom,20670,18606 - 5
727855590,,VIOIFOWE29975,4.40E+15,Elvic,20639,415V,Non-MD,1-Phase,20597,,Elvic,GIFWOEFO3893519,12,30,TOES,20592,Smart meter,GGC,Maskat town,Rom,20671,18607 - 5
727855591,,VIOIFOWE29976,4.40E+15,Elvic,20640,415V,Non-MD,1-Phase,20598,,Elvic,GIFWOEFO3893519,12,30,TOES,20593,Smart meter,GGC,Maskat town,Rom,20672,18608 - 5
727855592,,VIOIFOWE29977,4.40E+15,Elvic,20641,415V,Non-MD,1-Phase,20599,,Elvic,GIFWOEFO3893519,12,30,TOES,20594,Smart meter,GGC,Maskat town,Rom,20673,18609 - 5
727855593,,VIOIFOWE29978,4.40E+15,Elvic,20642,415V,Non-MD,1-Phase,20600,,Elvic,GIFWOEFO3893519,12,30,TOES,20595,Smart meter,GGC,Maskat town,Rom,20674,18610 - 5
727855594,,VIOIFOWE29979,4.40E+15,Elvic,20643,415V,Non-MD,1-Phase,20601,,Elvic,GIFWOEFO3893519,12,30,TOES,20596,Smart meter,GGC,Maskat town,Rom,20675,18611 - 5
727855595,,VIOIFOWE29980,4.40E+15,Elvic,20644,415V,Non-MD,1-Phase,20602,,Elvic,GIFWOEFO3893519,12,30,TOES,20597,Smart meter,GGC,Maskat town,Rom,20676,18612 - 5
727855596,,VIOIFOWE29981,4.40E+15,Elvic,20645,415V,Non-MD,1-Phase,20603,,Elvic,GIFWOEFO3893519,12,30,TOES,20598,Smart meter,GGC,Maskat town,Rom,20677,18613 - 5
727855597,,VIOIFOWE29982,4.40E+15,Elvic,20646,415V,Non-MD,1-Phase,20604,,Elvic,GIFWOEFO3893519,12,30,TOES,20599,Smart meter,GGC,Maskat town,Rom,20678,18614 - 5
727855598,,VIOIFOWE29983,4.40E+15,Elvic,20647,415V,Non-MD,1-Phase,20605,,Elvic,GIFWOEFO3893519,12,30,TOES,20600,Smart meter,GGC,Maskat town,Rom,20679,18615 - 5
727855599,,VIOIFOWE29984,4.40E+15,Elvic,20648,415V,Non-MD,1-Phase,20606,,Elvic,GIFWOEFO3893519,12,30,TOES,20601,Smart meter,GGC,Maskat town,Rom,20680,18616 - 5
727855600,,VIOIFOWE29985,4.40E+15,Elvic,20649,415V,Non-MD,1-Phase,20607,,Elvic,GIFWOEFO3893519,12,30,TOES,20602,Smart meter,GGC,Maskat town,Rom,20681,18617 - 5
727855601,,VIOIFOWE29986,4.40E+15,Elvic,20650,415V,Non-MD,1-Phase,20608,,Elvic,GIFWOEFO3893519,12,30,TOES,20603,Smart meter,GGC,Maskat town,Rom,20682,18618 - 5
727855602,,VIOIFOWE29987,4.40E+15,Elvic,20651,415V,Non-MD,1-Phase,20609,,Elvic,GIFWOEFO3893519,12,30,TOES,20604,Smart meter,GGC,Maskat town,Rom,20683,18619 - 5
727855603,,VIOIFOWE29988,4.40E+15,Elvic,20652,415V,Non-MD,1-Phase,20610,,Elvic,GIFWOEFO3893519,12,30,TOES,20605,Smart meter,GGC,Maskat town,Rom,20684,18620 - 5
727855604,,VIOIFOWE29989,4.40E+15,Elvic,20653,415V,Non-MD,1-Phase,20611,,Elvic,GIFWOEFO3893519,12,30,TOES,20606,Smart meter,GGC,Maskat town,Rom,20685,18621 - 5
727855605,,VIOIFOWE29990,4.40E+15,Elvic,20654,415V,Non-MD,1-Phase,20612,,Elvic,GIFWOEFO3893519,12,30,TOES,20607,Smart meter,GGC,Maskat town,Rom,20686,18622 - 5
727855606,,VIOIFOWE29991,4.40E+15,Elvic,20655,415V,Non-MD,1-Phase,20613,,Elvic,GIFWOEFO3893519,12,30,TOES,20608,Smart meter,GGC,Maskat town,Rom,20687,18623 - 5
727855607,,VIOIFOWE29992,4.40E+15,Elvic,20656,415V,Non-MD,1-Phase,20614,,Elvic,GIFWOEFO3893519,12,30,TOES,20609,Smart meter,GGC,Maskat town,Rom,20688,18624 - 5
727855608,,VIOIFOWE29993,4.40E+15,Elvic,20657,415V,Non-MD,1-Phase,20615,,Elvic,GIFWOEFO3893519,12,30,TOES,20610,Smart meter,GGC,Maskat town,Rom,20689,18625 - 5
727855609,,VIOIFOWE29994,4.40E+15,Elvic,20658,415V,Non-MD,1-Phase,20616,,Elvic,GIFWOEFO3893519,12,30,TOES,20611,Smart meter,GGC,Maskat town,Rom,20690,18626 - 5
727855610,,VIOIFOWE29995,4.40E+15,Elvic,20659,415V,Non-MD,1-Phase,20617,,Elvic,GIFWOEFO3893519,12,30,TOES,20612,Smart meter,GGC,Maskat town,Rom,20691,18627 - 5
727855611,,VIOIFOWE29996,4.40E+15,Elvic,20660,415V,Non-MD,1-Phase,20618,,Elvic,GIFWOEFO3893519,12,30,TOES,20613,Smart meter,GGC,Maskat town,Rom,20692,18628 - 5
727855612,,VIOIFOWE29997,4.40E+15,Elvic,20661,415V,Non-MD,1-Phase,20619,,Elvic,GIFWOEFO3893519,12,30,TOES,20614,Smart meter,GGC,Maskat town,Rom,20693,18629 - 5
727855613,,VIOIFOWE29998,4.40E+15,Elvic,20662,415V,Non-MD,1-Phase,20620,,Elvic,GIFWOEFO3893519,12,30,TOES,20615,Smart meter,GGC,Maskat town,Rom,20694,18630 - 5
727855614,,VIOIFOWE29999,4.40E+15,Elvic,20663,415V,Non-MD,1-Phase,20621,,Elvic,GIFWOEFO3893519,12,30,TOES,20616,Smart meter,GGC,Maskat town,Rom,20695,18631 - 5
727855615,,VIOIFOWE30000,4.40E+15,Elvic,20664,415V,Non-MD,1-Phase,20622,,Elvic,GIFWOEFO3893519,12,30,TOES,20617,Smart meter,GGC,Maskat town,Rom,20696,18632 - 5
727855616,,VIOIFOWE30001,4.40E+15,Elvic,20665,415V,Non-MD,1-Phase,20623,,Elvic,GIFWOEFO3893519,12,30,TOES,20618,Smart meter,GGC,Maskat town,Rom,20697,18633 - 5
727855617,,VIOIFOWE30002,4.40E+15,Elvic,20666,415V,Non-MD,1-Phase,20624,,Elvic,GIFWOEFO3893519,12,30,TOES,20619,Smart meter,GGC,Maskat town,Rom,20698,18634 - 5
727855618,,VIOIFOWE30003,4.40E+15,Elvic,20667,415V,Non-MD,1-Phase,20625,,Elvic,GIFWOEFO3893519,12,30,TOES,20620,Smart meter,GGC,Maskat town,Rom,20699,18635 - 5
727855619,,VIOIFOWE30004,4.40E+15,Elvic,20668,415V,Non-MD,1-Phase,20626,,Elvic,GIFWOEFO3893519,12,30,TOES,20621,Smart meter,GGC,Maskat town,Rom,20700,18636 - 5
727855620,,VIOIFOWE30005,4.40E+15,Elvic,20669,415V,Non-MD,1-Phase,20627,,Elvic,GIFWOEFO3893519,12,30,TOES,20622,Smart meter,GGC,Maskat town,Rom,20701,18637 - 5
727855621,,VIOIFOWE30006,4.40E+15,Elvic,20670,415V,Non-MD,1-Phase,20628,,Elvic,GIFWOEFO3893519,12,30,TOES,20623,Smart meter,GGC,Maskat town,Rom,20702,18638 - 5
727855622,,VIOIFOWE30007,4.40E+15,Elvic,20671,415V,Non-MD,1-Phase,20629,,Elvic,GIFWOEFO3893519,12,30,TOES,20624,Smart meter,GGC,Maskat town,Rom,20703,18639 - 5
727855623,,VIOIFOWE30008,4.40E+15,Elvic,20672,415V,Non-MD,1-Phase,20630,,Elvic,GIFWOEFO3893519,12,30,TOES,20625,Smart meter,GGC,Maskat town,Rom,20704,18640 - 5
727855624,,VIOIFOWE30009,4.40E+15,Elvic,20673,415V,Non-MD,1-Phase,20631,,Elvic,GIFWOEFO3893519,12,30,TOES,20626,Smart meter,GGC,Maskat town,Rom,20705,18641 - 5
727855625,,VIOIFOWE30010,4.40E+15,Elvic,20674,415V,Non-MD,1-Phase,20632,,Elvic,GIFWOEFO3893519,12,30,TOES,20627,Smart meter,GGC,Maskat town,Rom,20706,18642 - 5
727855626,,VIOIFOWE30011,4.40E+15,Elvic,20675,415V,Non-MD,1-Phase,20633,,Elvic,GIFWOEFO3893519,12,30,TOES,20628,Smart meter,GGC,Maskat town,Rom,20707,18643 - 5
727855627,,VIOIFOWE30012,4.40E+15,Elvic,20676,415V,Non-MD,1-Phase,20634,,Elvic,GIFWOEFO3893519,12,30,TOES,20629,Smart meter,GGC,Maskat town,Rom,20708,18644 - 5
727855628,,VIOIFOWE30013,4.40E+15,Elvic,20677,415V,Non-MD,1-Phase,20635,,Elvic,GIFWOEFO3893519,12,30,TOES,20630,Smart meter,GGC,Maskat town,Rom,20709,18645 - 5
727855629,,VIOIFOWE30014,4.40E+15,Elvic,20678,415V,Non-MD,1-Phase,20636,,Elvic,GIFWOEFO3893519,12,30,TOES,20631,Smart meter,GGC,Maskat town,Rom,20710,18646 - 5
727855630,,VIOIFOWE30015,4.40E+15,Elvic,20679,415V,Non-MD,1-Phase,20637,,Elvic,GIFWOEFO3893519,12,30,TOES,20632,Smart meter,GGC,Maskat town,Rom,20711,18647 - 5
727855631,,VIOIFOWE30016,4.40E+15,Elvic,20680,415V,Non-MD,1-Phase,20638,,Elvic,GIFWOEFO3893519,12,30,TOES,20633,Smart meter,GGC,Maskat town,Rom,20712,18648 - 5
727855632,,VIOIFOWE30017,4.40E+15,Elvic,20681,415V,Non-MD,1-Phase,20639,,Elvic,GIFWOEFO3893519,12,30,TOES,20634,Smart meter,GGC,Maskat town,Rom,20713,18649 - 5
727855633,,VIOIFOWE30018,4.40E+15,Elvic,20682,415V,Non-MD,1-Phase,20640,,Elvic,GIFWOEFO3893519,12,30,TOES,20635,Smart meter,GGC,Maskat town,Rom,20714,18650 - 5
727855634,,VIOIFOWE30019,4.40E+15,Elvic,20683,415V,Non-MD,1-Phase,20641,,Elvic,GIFWOEFO3893519,12,30,TOES,20636,Smart meter,GGC,Maskat town,Rom,20715,18651 - 5
727855635,,VIOIFOWE30020,4.40E+15,Elvic,20684,415V,Non-MD,1-Phase,20642,,Elvic,GIFWOEFO3893519,12,30,TOES,20637,Smart meter,GGC,Maskat town,Rom,20716,18652 - 5
727855636,,VIOIFOWE30021,4.40E+15,Elvic,20685,415V,Non-MD,1-Phase,20643,,Elvic,GIFWOEFO3893519,12,30,TOES,20638,Smart meter,GGC,Maskat town,Rom,20717,18653 - 5
727855637,,VIOIFOWE30022,4.40E+15,Elvic,20686,415V,Non-MD,1-Phase,20644,,Elvic,GIFWOEFO3893519,12,30,TOES,20639,Smart meter,GGC,Maskat town,Rom,20718,18654 - 5
727855638,,VIOIFOWE30023,4.40E+15,Elvic,20687,415V,Non-MD,1-Phase,20645,,Elvic,GIFWOEFO3893519,12,30,TOES,20640,Smart meter,GGC,Maskat town,Rom,20719,18655 - 5
727855639,,VIOIFOWE30024,4.40E+15,Elvic,20688,415V,Non-MD,1-Phase,20646,,Elvic,GIFWOEFO3893519,12,30,TOES,20641,Smart meter,GGC,Maskat town,Rom,20720,18656 - 5
727855640,,VIOIFOWE30025,4.40E+15,Elvic,20689,415V,Non-MD,1-Phase,20647,,Elvic,GIFWOEFO3893519,12,30,TOES,20642,Smart meter,GGC,Maskat town,Rom,20721,18657 - 5
727855641,,VIOIFOWE30026,4.40E+15,Elvic,20690,415V,Non-MD,1-Phase,20648,,Elvic,GIFWOEFO3893519,12,30,TOES,20643,Smart meter,GGC,Maskat town,Rom,20722,18658 - 5
727855642,,VIOIFOWE30027,4.40E+15,Elvic,20691,415V,Non-MD,1-Phase,20649,,Elvic,GIFWOEFO3893519,12,30,TOES,20644,Smart meter,GGC,Maskat town,Rom,20723,18659 - 5
727855643,,VIOIFOWE30028,4.40E+15,Elvic,20692,415V,Non-MD,1-Phase,20650,,Elvic,GIFWOEFO3893519,12,30,TOES,20645,Smart meter,GGC,Maskat town,Rom,20724,18660 - 5
727855644,,VIOIFOWE30029,4.40E+15,Elvic,20693,415V,Non-MD,1-Phase,20651,,Elvic,GIFWOEFO3893519,12,30,TOES,20646,Smart meter,GGC,Maskat town,Rom,20725,18661 - 5
727855645,,VIOIFOWE30030,4.40E+15,Elvic,20694,415V,Non-MD,1-Phase,20652,,Elvic,GIFWOEFO3893519,12,30,TOES,20647,Smart meter,GGC,Maskat town,Rom,20726,18662 - 5
727855646,,VIOIFOWE30031,4.40E+15,Elvic,20695,415V,Non-MD,1-Phase,20653,,Elvic,GIFWOEFO3893519,12,30,TOES,20648,Smart meter,GGC,Maskat town,Rom,20727,18663 - 5
727855647,,VIOIFOWE30032,4.40E+15,Elvic,20696,415V,Non-MD,1-Phase,20654,,Elvic,GIFWOEFO3893519,12,30,TOES,20649,Smart meter,GGC,Maskat town,Rom,20728,18664 - 5
727855648,,VIOIFOWE30033,4.40E+15,Elvic,20697,415V,Non-MD,1-Phase,20655,,Elvic,GIFWOEFO3893519,12,30,TOES,20650,Smart meter,GGC,Maskat town,Rom,20729,18665 - 5
727855649,,VIOIFOWE30034,4.40E+15,Elvic,20698,415V,Non-MD,1-Phase,20656,,Elvic,GIFWOEFO3893519,12,30,TOES,20651,Smart meter,GGC,Maskat town,Rom,20730,18666 - 5
727855650,,VIOIFOWE30035,4.40E+15,Elvic,20699,415V,Non-MD,1-Phase,20657,,Elvic,GIFWOEFO3893519,12,30,TOES,20652,Smart meter,GGC,Maskat town,Rom,20731,18667 - 5
727855651,,VIOIFOWE30036,4.40E+15,Elvic,20700,415V,Non-MD,1-Phase,20658,,Elvic,GIFWOEFO3893519,12,30,TOES,20653,Smart meter,GGC,Maskat town,Rom,20732,18668 - 5
727855652,,VIOIFOWE30037,4.40E+15,Elvic,20701,415V,Non-MD,1-Phase,20659,,Elvic,GIFWOEFO3893519,12,30,TOES,20654,Smart meter,GGC,Maskat town,Rom,20733,18669 - 5
727855653,,VIOIFOWE30038,4.40E+15,Elvic,20702,415V,Non-MD,1-Phase,20660,,Elvic,GIFWOEFO3893519,12,30,TOES,20655,Smart meter,GGC,Maskat town,Rom,20734,18670 - 5
727855654,,VIOIFOWE30039,4.40E+15,Elvic,20703,415V,Non-MD,1-Phase,20661,,Elvic,GIFWOEFO3893519,12,30,TOES,20656,Smart meter,GGC,Maskat town,Rom,20735,18671 - 5
727855655,,VIOIFOWE30040,4.40E+15,Elvic,20704,415V,Non-MD,1-Phase,20662,,Elvic,GIFWOEFO3893519,12,30,TOES,20657,Smart meter,GGC,Maskat town,Rom,20736,18672 - 5
727855656,,VIOIFOWE30041,4.40E+15,Elvic,20705,415V,Non-MD,1-Phase,20663,,Elvic,GIFWOEFO3893519,12,30,TOES,20658,Smart meter,GGC,Maskat town,Rom,20737,18673 - 5
727855657,,VIOIFOWE30042,4.40E+15,Elvic,20706,415V,Non-MD,1-Phase,20664,,Elvic,GIFWOEFO3893519,12,30,TOES,20659,Smart meter,GGC,Maskat town,Rom,20738,18674 - 5
727855658,,VIOIFOWE30043,4.40E+15,Elvic,20707,415V,Non-MD,1-Phase,20665,,Elvic,GIFWOEFO3893519,12,30,TOES,20660,Smart meter,GGC,Maskat town,Rom,20739,18675 - 5
727855659,,VIOIFOWE30044,4.40E+15,Elvic,20708,415V,Non-MD,1-Phase,20666,,Elvic,GIFWOEFO3893519,12,30,TOES,20661,Smart meter,GGC,Maskat town,Rom,20740,18676 - 5
727855660,,VIOIFOWE30045,4.40E+15,Elvic,20709,415V,Non-MD,1-Phase,20667,,Elvic,GIFWOEFO3893519,12,30,TOES,20662,Smart meter,GGC,Maskat town,Rom,20741,18677 - 5
727855661,,VIOIFOWE30046,4.40E+15,Elvic,20710,415V,Non-MD,1-Phase,20668,,Elvic,GIFWOEFO3893519,12,30,TOES,20663,Smart meter,GGC,Maskat town,Rom,20742,18678 - 5
727855662,,VIOIFOWE30047,4.40E+15,Elvic,20711,415V,Non-MD,1-Phase,20669,,Elvic,GIFWOEFO3893519,12,30,TOES,20664,Smart meter,GGC,Maskat town,Rom,20743,18679 - 5
727855663,,VIOIFOWE30048,4.40E+15,Elvic,20712,415V,Non-MD,1-Phase,20670,,Elvic,GIFWOEFO3893519,12,30,TOES,20665,Smart meter,GGC,Maskat town,Rom,20744,18680 - 5
